"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"official/social pass","language_social_handles","official/social profile","0f69d21093adfa3acd1154a39b64978b","linked","linked","已关联","HelloTalk | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2020-12-09T13:11:04.000Z","‎HelloTalk - Language Learning App - App Store","https://apps.apple.com/ph/app/hellotalk-language-learning/id557130558"
"official/social pass","language_social_handles","official/social profile","0f69d21093adfa3acd1154a39b64978b","linked","linked","已关联","HelloTalk | Shapes","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-10T10:54:14.000Z","HelloTalk vs. Other Language Exchange Apps: Why It Gets You Practicing More Often - HelloTalk Blog | HelloTalk","https://www.hellotalk.com/en/blog/hellotalk-vs-other-language-exchange-apps"
"official/social pass","language_social_handles","official/social profile","0f69d21093adfa3acd1154a39b64978b","linked","linked","已关联","HelloTalk | Tandem | SewaYou | Plots / Saturday / Posh | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-21T15:27:24.000Z","HelloTalk vs Tandem: Which Language Exchange App Is Better in 2026?","https://www.sewayou.com/blog/hellotalk-vs-tandem-honest-comparison"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Character.AI (@characterai) | TikTok","https://www.tiktok.com/@characterai"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","PolyBuzz / HiWaifu / Linky | PolyBuzz | Friend","official/social evidence | funding timeline | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Dippy - AI character Chat","https://play.google.com/store/apps/details?id=com.tryimpel.dippy&hl=en"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai | Limitless | Bee / Limitless","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Character AI: Chat, Talk, Text - Apps on Google Play","https://play.google.com/store/apps/details?id=ai.character.app&hl=en"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Talkie / MiniMax | janitorai","official/social evidence | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Dippy - AI Character Chat on Instagram: ""Using dippy ai to help me decide what I do at home for a day! #talkie #talkieai #talkiebot #cai #chai #characterai #janitorai #janitoraibot #characteraifilter #characteraibypassing #characteraibypass #caifilter #aifilter #aibot #xyzbca #foryou #characteraibot #dippyai #dippy""","https://www.instagram.com/dippy.ai/reel/C5rJix1xfCc/"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Character.AI on Instagram: ""AMA on Discord! #CharacterAI""","https://www.instagram.com/characterai/p/C049EMlhkhV/"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai | Limitless | Bee / Limitless","official/social evidence | funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2026-03-13T16:40:39.000Z","‎Character AI: Chat, Talk, Text App - App Store","https://apps.apple.com/gb/app/character-ai-chat-talk-text/id1671705818"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","","Discord (@discord) Official  | TikTok","https://www.tiktok.com/@discord"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Character.AI on Instagram: ""Who’s your #ComfortCharacter? ❤️ #characterai #chatbot #characteraichat #artificialintelligence #aichatbot #aichat""","https://www.instagram.com/characterai/reel/CuhwR3qLkiO/"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Character.AI on Instagram: ""2023 with C.AI is available for ALL USERS! 🙌 What did your year look like? Find out on Character.AI Mobile App 📸 #LifeWithCharacter #CharacterAI""","https://www.instagram.com/p/C15btK2PYyY/"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Character.AI on Instagram: ""Okay you’ve seen our C.AI wrapped for the year…let’s see yours 🫣 #spotifywrapped #CharacterAI #LifeWithCharacter""","https://www.instagram.com/characterai/reel/C0VgIkXLXv9/?hl=en"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | HiWaifu | PolyBuzz | Friend | Janitor AI / DreamGF / EverAI | Janitor AI","official/social evidence | funding timeline | funding candidate review | discovery review | candidate review","已关联到主表、时间线或官方/社媒证据。","","HiAI Chat - Make AI Friends","https://play.google.com/store/apps/details?id=com.ai.character&hl=en_US"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | janitorai","official/social evidence | funding timeline | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Poly Ai Vs Character Ai","https://www.tiktok.com/discover/poly-ai-vs-character-ai"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","","Meta AI Studio","https://ai.meta.com/ai-studio/"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | Talkie / MiniMax | PolyBuzz / HiWaifu / Linky | PolyBuzz | Friend | janitorai","official/social evidence | funding timeline | funding candidate review | residual signal review","已关联到主表、时间线或官方/社媒证据。","","Best Poly Ai Character","https://www.tiktok.com/discover/best-poly-ai-character?lang=en"
"official/social pass","ai_social_handles","official/social profile","0d7b05bc3eead532c8d637f67118bd0e","linked","linked","已关联","Character.AI / Replika / Chai | Dippy AI | PolyBuzz / HiWaifu / Linky | PolyBuzz | janitorai","official/social evidence | funding timeline | residual signal review","已关联到主表、时间线或官方/社媒证据。","","How to Edit Polybuzz Ai Character","https://www.tiktok.com/discover/how-to-edit-polybuzz-ai-character"
"official/social pass","irl_social_handles","official/social profile","3bca75e08bcffc7351493dc271949956","linked","linked","已关联","Timeleft | Plots / Saturday / Posh | Friend","official/social evidence | product matrix | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-04-02T01:10:39.000Z","‎Timeleft: Make New Friends IRL App - App Store","https://apps.apple.com/us/app/timeleft-make-new-friends-irl/id6466442949"
"official/social pass","irl_social_handles","official/social profile","3bca75e08bcffc7351493dc271949956","linked","linked","已关联","Partiful","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Partiful - Free Online Invitations with RSVP Tracking","https://partiful.com/"
"official/social pass","irl_social_handles","official/social profile","3bca75e08bcffc7351493dc271949956","linked","linked","已关联","Partiful | Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Partiful: Fun Party Invites - Apps on Google Play","https://play.google.com/store/apps/details?hl=en&id=com.partiful.partiful"
"official/social pass","irl_social_handles","official/social profile","3bca75e08bcffc7351493dc271949956","linked","linked","已关联","222 | Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-09-16T00:00:00.000Z","‎Meet5: Meet new people App - App Store","https://apps.apple.com/us/app/meet5-meet-new-people/id1222980795"
"official/social pass","irl_social_handles","official/social profile","3bca75e08bcffc7351493dc271949956","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Meet5: Meet new people","https://play.google.com/store/apps/details?id=co.gocrush&hl=en"
"official/social pass","irl_social_handles","official/social profile","3bca75e08bcffc7351493dc271949956","linked","linked","已关联","WeRoad","official/social evidence","已关联到主表、时间线或官方/社媒证据。","","Connect to us live! | WeRoad","https://www.weroad.com/iglivecalendar"
"official/social pass","irl_social_handles","official/social profile","3bca75e08bcffc7351493dc271949956","linked","linked","已关联","Meet5 | Friend","official/social evidence | funding candidate review","已关联到主表、时间线或官方/社媒证据。","","Android Apps by Meet5 GmbH on Google Play","https://play.google.com/store/apps/dev?hl=en_SG&id=5711349513979544584"
