"来源层","查询ID","类别","requestId","关联状态","复核层级","复核结论","匹配实体","匹配类型","复核原因","发布日期","原始标题","URL"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","linked","linked","已关联","Limitless | Bee / Limitless","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","","Limitless","https://www.limitless.ai/"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-12-09T16:58:54.000Z","Friend’s AI chatbots have issues — and they want your help | The Verge","https://www.theverge.com/2024/12/9/24315126/friend-pendant-artificial-intelligence-companionship-avi-schiffmann"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","linked","linked","已关联","Limitless | Bee / Limitless","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-05-04T00:00:00.000Z","Wearing three AI-powered devices, the $50 Bee Pioneer, $199 Limitless Pendant, and $159 Plaud NotePin, shows how the wearables can be useful but also creepy (Joanna Stern/Wall Street Journal) - Nexpressdaily.com","https://nexpressdaily.com/wearing-three-ai-powered-devices-the-50-bee-pioneer-199-limitless-pendant-and-159-plaud-notepin-shows-how-the-wearables-can-be-useful-but-also-creepy-joanna-stern-wall-street-journal/"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2025-09-27T22:46:08.000Z","‎Friend - Wearable Companion App - App Store","https://apps.apple.com/us/app/friend-wearable-companion/id6739473884"
"discovery scan","ai_friend_wearables","news","fde3dd520b28417ca1a24eae06978958","linked","linked","已关联","Friend","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-16T00:00:00.000Z","Friend: Funding, Team & Investors | Startup Intros","https://startupintros.com/orgs/friend"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","Status AI","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-19T14:00:00.000Z","Forget the feed: Status AI raises $17M to turn social media into interactive entertainment | TechCrunch","https://techcrunch.com/2026/05/19/gamified-social-media-network-status-announces-17m-funding-to-help-usher-in-new-era-of-social-networking/"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","Butterflies","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T16:00:00.000Z","Former Snap engineer launches Butterflies, a social network where AIs and humans coexist | TechCrunch","https://techcrunch.com/2024/06/18/former-snap-engineer-launches-butterflies-a-social-network-where-ais-and-humans-coexist/"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","AI iMessage social network","supplemental funding/news","已关联到主表、时间线或官方/社媒证据。","2026-04-24T21:05:59.000Z","Two college kids raise a $5.1 million pre-seed to build an AI social network in iMessage | TechCrunch","https://techcrunch.com/2026/04/24/two-college-kids-raise-a-5-1-million-pre-seed-to-build-an-ai-social-network-in-imessage/"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","SocialAI / Oasiz","discovery review","已关联到主表、时间线或官方/社媒证据。","2024-09-17T14:39:29.000Z","SocialAI offers a Twitter-like diary where AI bots respond to your posts | TechCrunch","https://techcrunch.com/2024/09/17/socialai-offers-a-twitter-like-diary-where-ai-bots-respond-to-your-posts/"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","Butterflies","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T18:49:43.000Z","AIs are coming for social networks | The Verge","https://www.theverge.com/2024/6/18/24181196/butterflies-app-ai-chatbots-social-media"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","Oasiz | SocialAI / Oasiz","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-08T15:32:21.000Z","""Oasiz Raises $2.5M Seed Round to Launch Social Platform for Viral Playable Content"" - Games Press","https://www.gamespress.com/Oasiz-Raises-25M-Seed-Round-to-Launch-Social-Platform-for-Viral-Playab"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","Butterflies","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2024-06-18T22:15:00.000Z","Butterflies takes flight with $4.8M, launches social media platform combining AI and human content – GeekWire","https://www.geekwire.com/2024/butterflies-takes-flight-with-4-8m-launches-social-media-platform-combining-ai-and-human-content/"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","Oasiz | SocialAI / Oasiz","funding candidate review | discovery review","已关联到主表、时间线或官方/社媒证据。","2025-10-09T00:00:00.000Z","Oasiz raises $2.5M to make TikTok-style “playable content” a thing — here’s what that actually means | FinalBoss.io","https://finalboss.io/oasiz-raises-2-5m-to-make-tiktok-style"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","Fai Nur | Status AI","residual signal review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","Status • Press","https://www.statusai.com/press"
"discovery scan","ai_native_social_networks","news","ff5bb0a04c76c0f7816ce66422aa05df","linked","linked","已关联","SocialAI / Oasiz","discovery review","已关联到主表、时间线或官方/社媒证据。","2024-09-29T14:18:21.000Z","SocialAI is an entirely new way of talking to AI | The Verge","https://www.theverge.com/24255887/social-ai-bots-social-network-chatgpt-vergecast"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","linked","linked","已关联","Tinder Live Events | Bumble Bee","funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-02-05T09:11:28.000Z","The Anti-Tinder Arbitrage","https://www.startupheist.com/the-anti-tinder-arbitrage/"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","linked","linked","已关联","Bumble Bee","funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-03-13T09:08:24.000Z","Bumble’s AI assistant Bee will learn what you want from a relationship","https://thenextweb.com/news/bumble-bee-ai-assistant-dating-swipe"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2025-03-25T14:08:00.000Z","Taking Online Dates Offline: Dating App Breeze Launches in the U.S., Starting with NYC","https://www.businesswire.com/news/home/20250325708326/en/Taking-Online-Dates-Offline-Dating-App-Breeze-Launches-in-the-U.S.-Starting-with-NYC"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","linked","linked","已关联","Tinder Live Events","funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-03-16T00:00:00.000Z","Tinder Launches “Events,” a New In-App Feature, Bringing Online Sparks Into Real Life","https://www.tinderpressroom.com/2026-03-16-Tinder-Launches-Events,-a-New-In-App-Feature,-Bringing-Online-Sparks-Into-Real-Life"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","linked","linked","已关联","Breeze","official/social evidence","已关联到主表、时间线或官方/社媒证据。","2026-05-28T10:10:47.000Z","Breeze Launches IRL Group Dates Across London - Global Dating Insights","https://www.globaldatinginsights.com/featured/breeze-launches-irl-group-dates-across-london/"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","linked","linked","已关联","Breeze | Tinder Live Events","official/social evidence | funding timeline","已关联到主表、时间线或官方/社媒证据。","2026-05-31T05:00:00.000Z","Breeze: Can a Dutch app save Brits from swiping past our dismal dating scene? | The Independent","https://www.independent.co.uk/life-style/breeze-dating-app-tinder-hinge-b2983703.html"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","linked","linked","已关联","Ditto","funding candidate review","已关联到主表、时间线或官方/社媒证据。","2026-02-03T15:00:00.000Z","Ditto raises $9.2M to replace swiping with real dates for college students | Markets Insider","https://markets.businessinsider.com/news/stocks/ditto-raises-9-2m-to-replace-swiping-with-real-dates-for-college-students-1035778345"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","linked","linked","已关联","MTCH 8-K 2026.02.03 EX99.2 | Tinder Live Events","funding candidate review | funding timeline","已关联到主表、时间线或官方/社媒证据。","","MTCH 8-K 2026.02.03 EX99.2","https://www.sec.gov/Archives/edgar/data/891103/000089110326000020/mtch8-k20260203ex992.htm"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","linked","linked","已关联","Bumble Bee","funding timeline","已关联到主表、时间线或官方/社媒证据。","","Bumble Inc. | Bumble Inc. Announces First Quarter 2026 Results","https://ir.bumble.com/news/news-details/2026/Bumble-Inc--Announces-First-Quarter-2026-Results/default.aspx"
"discovery scan","ai_dating_discovery","news","aee260180d32a256b06084275c6e91c2","unlinked-review","signal-candidate","信号复核","","","与 AI 社交、dating、offline social 或融资新闻相关，但未稳定匹配到当前结论实体。","2026-06-04T23:05:54.000Z","Single 20-somethings need AI to make first move on dating apps, says Hinge boss - BBC News","https://www.bbc.co.uk/news/articles/c052397y6ygo"
"discovery scan","companion_long_tail","company","dff125606d32b4c4de1748d9e0c4b4a7","linked","linked","已关联","Janitor AI / DreamGF / EverAI | Janitor AI","discovery review | candidate review","已关联到主表、时间线或官方/社媒证据。","2026-04-30T00:00:00.000Z","Janitor AI","https://janitor-ai.org/"
"discovery scan","companion_long_tail","company","dff125606d32b4c4de1748d9e0c4b4a7","linked","linked","已关联","janitorai","residual signal review","已关联到主表、时间线或官方/社媒证据。","2026-04-29T00:00:00.000Z","janitorai","https://janitorai.com/"
